t_s,Vxx_X_V,Vxx_Y_V,Vxx_R_V,Vxx_theta_deg,Vxy_X_V,Vxy_Y_V,Vxy_R_V,Vxy_theta_deg,VB_V
141.193803,0.000842575,2.81335e-05,0.000842575,1.926,-0.00228788,-2.86103e-05,0.00228693,-179.298,0.518522816
142.203943,0.000848297,2.81335e-05,0.000848774,1.914,-0.002306,-2.76567e-05,0.00230505,-179.322,0.522572128
143.213689,0.000854019,2.86103e-05,0.000854496,1.92,-0.00232317,-2.86103e-05,0.00232221,-179.31,0.526589152
144.224839,0.000859741,2.86103e-05,0.000860218,1.908,-0.00234129,-2.86103e-05,0.00234033,-179.316,0.530603168
145.234379,0.00086594,2.86103e-05,0.000866417,1.914,-0.00235941,-2.86103e-05,0.00235845,-179.322,0.534615072
146.233725,0.000871662,2.86103e-05,0.000872139,1.902,-0.00237657,-2.86103e-05,0.00237562,-179.322,0.538563008
147.245335,0.000877861,2.90872e-05,0.000877861,1.914,-0.00239469,-2.86103e-05,0.00239374,-179.328,0.542567104
148.253966,0.000883583,2.90872e-05,0.000883583,1.902,-0.00241281,-2.9564e-05,0.00241186,-179.316,0.546581888
149.479243,0.000888828,2.9564e-05,0.000889305,1.908,-0.00242998,-2.9564e-05,0.00242902,-179.322,0.55145248
150.368036,0.000894073,2.9564e-05,0.00089455,1.92,-0.0024481,-2.9564e-05,0.00244714,-179.328,0.55496096
151.468032,0.000898842,2.9564e-05,0.000899319,1.908,-0.00246622,-2.9564e-05,0.00246526,-179.334,0.559294336
152.568018,0.000903133,2.9564e-05,0.00090361,1.902,-0.00248434,-2.9564e-05,0.00248338,-179.34,0.563654848
153.304593,0.000907425,3.00409e-05,0.000907902,1.914,-0.00250246,-2.9564e-05,0.0025015,-179.34,0.566566144
154.314678,0.000911716,3.00409e-05,0.000912193,1.902,-0.00252058,-2.9564e-05,0.00251962,-179.346,0.570587136
155.323650,0.000915531,3.05178e-05,0.000916485,1.914,-0.00253774,-2.9564e-05,0.00253679,-179.352,0.57463808
156.325639,0.000917915,3.05178e-05,0.000918392,1.914,-0.00255586,-2.9564e-05,0.00255491,-179.358,0.578608576
157.334762,0.000922207,3.05178e-05,0.00092316,1.902,-0.00257398,-2.9564e-05,0.00257303,-179.364,0.582595328
158.344511,0.000925545,3.05178e-05,0.000926498,1.896,-0.0025921,-2.9564e-05,0.00259115,-179.364,0.586633408
